 

stn;time;gor000za
WSLLAF;200003282150;0
WSLLAF;200003282200;0
WSLLAF;200003282210;0
WSLLAF;200003282220;0
WSLLAF;200003282230;0
WSLLAF;200003282240;0
WSLLAF;200003282250;0
WSLLAF;200003282300;0
WSLLAF;200003282310;0
WSLLAF;200003282320;0
WSLLAF;200003282330;0
WSLLAF;200003282340;0
WSLLAF;200003282350;0
WSLLAF;200003290000;0
WSLLAF;200003290010;0
WSLLAF;200003290020;0
WSLLAF;200003290030;0
WSLLAF;200003290040;0
WSLLAF;200003290050;0
WSLLAF;200003290100;0
WSLLAF;200003290110;0
WSLLAF;200003290120;0
WSLLAF;200003290130;0
WSLLAF;200003290140;0
WSLLAF;200003290150;0
WSLLAF;200003290200;0
WSLLAF;200003290210;0
WSLLAF;200003290220;0
WSLLAF;200003290230;0
WSLLAF;200003290240;0
WSLLAF;200003290250;0
WSLLAF;200003290300;0
WSLLAF;200003290310;0
WSLLAF;200003290320;0
WSLLAF;200003290330;0
WSLLAF;200003290340;0
WSLLAF;200003290350;0
WSLLAF;200003290400;0
WSLLAF;200003290410;0
WSLLAF;200003290420;0
WSLLAF;200003290430;0
WSLLAF;200003290440;0
WSLLAF;200003290450;0
WSLLAF;200003290500;0
WSLLAF;200003290510;0
WSLLAF;200003290520;0
WSLLAF;200003290530;0
WSLLAF;200003290540;1
WSLLAF;200003290550;2
WSLLAF;200003290600;1
WSLLAF;200003290610;3
WSLLAF;200003290620;1
WSLLAF;200003290630;2
WSLLAF;200003290640;2
WSLLAF;200003290650;2
WSLLAF;200003290700;1
WSLLAF;200003290710;6
WSLLAF;200003290720;9
WSLLAF;200003290730;3
WSLLAF;200003290740;14
WSLLAF;200003290750;5
WSLLAF;200003290800;9
WSLLAF;200003290810;7
WSLLAF;200003290820;8
WSLLAF;200003290830;5
WSLLAF;200003290840;3
WSLLAF;200003290850;15
WSLLAF;200003290900;4
WSLLAF;200003290910;8
WSLLAF;200003290920;8
WSLLAF;200003290930;10
WSLLAF;200003290940;4
WSLLAF;200003290950;3
WSLLAF;200003291000;2
WSLLAF;200003291010;1
WSLLAF;200003291020;2
WSLLAF;200003291030;3
WSLLAF;200003291040;2
WSLLAF;200003291050;1
WSLLAF;200003291100;5
WSLLAF;200003291110;4
WSLLAF;200003291120;9
WSLLAF;200003291130;24
WSLLAF;200003291140;16
WSLLAF;200003291150;35
WSLLAF;200003291200;14
WSLLAF;200003291210;17
WSLLAF;200003291220;9
WSLLAF;200003291230;13
WSLLAF;200003291240;13
WSLLAF;200003291250;9
WSLLAF;200003291300;12
WSLLAF;200003291310;8
WSLLAF;200003291320;10
WSLLAF;200003291330;21
WSLLAF;200003291340;15
WSLLAF;200003291350;39
WSLLAF;200003291400;60
WSLLAF;200003291410;27
WSLLAF;200003291420;33
WSLLAF;200003291430;38
WSLLAF;200003291440;43
WSLLAF;200003291450;8
WSLLAF;200003291500;19
WSLLAF;200003291510;14
WSLLAF;200003291520;7
WSLLAF;200003291530;4
WSLLAF;200003291540;4
WSLLAF;200003291550;8
WSLLAF;200003291600;4
WSLLAF;200003291610;5
WSLLAF;200003291620;4
WSLLAF;200003291630;2
WSLLAF;200003291640;3
WSLLAF;200003291650;2
WSLLAF;200003291700;3
WSLLAF;200003291710;3
WSLLAF;200003291720;2
WSLLAF;200003291730;2
WSLLAF;200003291740;1
WSLLAF;200003291750;1
WSLLAF;200003291800;0
WSLLAF;200003291810;0
WSLLAF;200003291820;0
WSLLAF;200003291830;0
WSLLAF;200003291840;0
WSLLAF;200003291850;0
WSLLAF;200003291900;0
WSLLAF;200003291910;0
WSLLAF;200003291920;0
WSLLAF;200003291930;0
WSLLAF;200003291940;0
WSLLAF;200003291950;0
WSLLAF;200003292000;0
WSLLAF;200003292010;0
WSLLAF;200003292020;0
WSLLAF;200003292030;0
WSLLAF;200003292040;0
WSLLAF;200003292050;0
WSLLAF;200003292100;0
WSLLAF;200003292110;0
WSLLAF;200003292120;0
WSLLAF;200003292130;0
WSLLAF;200003292140;0
WSLLAF;200003292150;0
WSLLAF;200003292200;0
WSLLAF;200003292210;0
WSLLAF;200003292220;0
WSLLAF;200003292230;0
WSLLAF;200003292240;0
WSLLAF;200003292250;0
WSLLAF;200003292300;0
WSLLAF;200003292310;0
WSLLAF;200003292320;0
WSLLAF;200003292330;0
WSLLAF;200003292340;0
WSLLAF;200003292350;0
WSLLAF;200003300000;0
WSLLAF;200003300010;0
WSLLAF;200003300020;0
WSLLAF;200003300030;0
WSLLAF;200003300040;0
WSLLAF;200003300050;0
WSLLAF;200003300100;0
WSLLAF;200003300110;0
WSLLAF;200003300120;0
WSLLAF;200003300130;0
WSLLAF;200003300140;0
WSLLAF;200003300150;0
WSLLAF;200003300200;0
WSLLAF;200003300210;0
WSLLAF;200003300220;0
WSLLAF;200003300230;0
WSLLAF;200003300240;0
WSLLAF;200003300250;0
WSLLAF;200003300300;0
WSLLAF;200003300310;0
WSLLAF;200003300320;0
WSLLAF;200003300330;0
WSLLAF;200003300340;0
WSLLAF;200003300350;0
WSLLAF;200003300400;0
WSLLAF;200003300410;0
WSLLAF;200003300420;0
WSLLAF;200003300430;0
WSLLAF;200003300440;0
WSLLAF;200003300450;0
WSLLAF;200003300500;0
WSLLAF;200003300510;0
WSLLAF;200003300520;0
WSLLAF;200003300530;1
WSLLAF;200003300540;1
WSLLAF;200003300550;0
WSLLAF;200003300600;1
WSLLAF;200003300610;2
WSLLAF;200003300620;3
WSLLAF;200003300630;9
WSLLAF;200003300640;9
WSLLAF;200003300650;12
WSLLAF;200003300700;8
WSLLAF;200003300710;5
WSLLAF;200003300720;10
WSLLAF;200003300730;9
WSLLAF;200003300740;5
WSLLAF;200003300750;4
WSLLAF;200003300800;11
WSLLAF;200003300810;17
WSLLAF;200003300820;10
WSLLAF;200003300830;7
WSLLAF;200003300840;12
WSLLAF;200003300850;35
WSLLAF;200003300900;35
WSLLAF;200003300910;36
WSLLAF;200003300920;28
WSLLAF;200003300930;15
WSLLAF;200003300940;14
WSLLAF;200003300950;44
WSLLAF;200003301000;27
WSLLAF;200003301010;20
WSLLAF;200003301020;40
WSLLAF;200003301030;53
WSLLAF;200003301040;17
WSLLAF;200003301050;11
WSLLAF;200003301100;29
WSLLAF;200003301110;16
WSLLAF;200003301120;43
WSLLAF;200003301130;62
WSLLAF;200003301140;85
WSLLAF;200003301150;41
WSLLAF;200003301200;43
WSLLAF;200003301210;184
WSLLAF;200003301220;32
WSLLAF;200003301230;56
WSLLAF;200003301240;27
WSLLAF;200003301250;19
WSLLAF;200003301300;47
WSLLAF;200003301310;56
WSLLAF;200003301320;23
WSLLAF;200003301330;10
WSLLAF;200003301340;8
WSLLAF;200003301350;35
WSLLAF;200003301400;10
WSLLAF;200003301410;17
WSLLAF;200003301420;95
WSLLAF;200003301430;80
WSLLAF;200003301440;10
WSLLAF;200003301450;28
WSLLAF;200003301500;20
WSLLAF;200003301510;31
WSLLAF;200003301520;9
WSLLAF;200003301530;40
WSLLAF;200003301540;5
WSLLAF;200003301550;15
WSLLAF;200003301600;10
WSLLAF;200003301610;25
WSLLAF;200003301620;73
WSLLAF;200003301630;59
WSLLAF;200003301640;52
WSLLAF;200003301650;15
WSLLAF;200003301700;3
WSLLAF;200003301710;6
WSLLAF;200003301720;1
WSLLAF;200003301730;2
WSLLAF;200003301740;2
WSLLAF;200003301750;4
WSLLAF;200003301800;1
WSLLAF;200003301810;0
WSLLAF;200003301820;0
WSLLAF;200003301830;0
WSLLAF;200003301840;0
WSLLAF;200003301850;0
WSLLAF;200003301900;0
WSLLAF;200003301910;0
WSLLAF;200003301920;0
WSLLAF;200003301930;0
WSLLAF;200003301940;0
WSLLAF;200003301950;0
WSLLAF;200003302000;0
WSLLAF;200003302010;0
WSLLAF;200003302020;0
WSLLAF;200003302030;0
WSLLAF;200003302040;0
WSLLAF;200003302050;0
WSLLAF;200003302100;0
WSLLAF;200003302110;0
WSLLAF;200003302120;0
WSLLAF;200003302130;0
WSLLAF;200003302140;0
WSLLAF;200003302150;0
WSLLAF;200003302200;0
WSLLAF;200003302210;0
WSLLAF;200003302220;0
WSLLAF;200003302230;0
WSLLAF;200003302240;0
WSLLAF;200003302250;0
WSLLAF;200003302300;0
WSLLAF;200003302310;0
WSLLAF;200003302320;0
WSLLAF;200003302330;0
WSLLAF;200003302340;0
WSLLAF;200003302350;0
WSLLAF;200003310000;0
WSLLAF;200003310010;0
WSLLAF;200003310020;0
WSLLAF;200003310030;0
WSLLAF;200003310040;0
WSLLAF;200003310050;0
WSLLAF;200003310100;0
WSLLAF;200003310110;0
WSLLAF;200003310120;0
WSLLAF;200003310130;0
WSLLAF;200003310140;0
WSLLAF;200003310150;0
WSLLAF;200003310200;0
WSLLAF;200003310210;0
WSLLAF;200003310220;0
WSLLAF;200003310230;0
WSLLAF;200003310240;0
WSLLAF;200003310250;0
WSLLAF;200003310300;0
WSLLAF;200003310310;0
WSLLAF;200003310320;0
WSLLAF;200003310330;0
WSLLAF;200003310340;0
WSLLAF;200003310350;0
WSLLAF;200003310400;0
WSLLAF;200003310410;0
WSLLAF;200003310420;0
WSLLAF;200003310430;0
WSLLAF;200003310440;0
WSLLAF;200003310450;0
WSLLAF;200003310500;0
WSLLAF;200003310510;1
WSLLAF;200003310520;1
WSLLAF;200003310530;3
WSLLAF;200003310540;4
WSLLAF;200003310550;6
WSLLAF;200003310600;7
WSLLAF;200003310610;7
WSLLAF;200003310620;8
WSLLAF;200003310630;7
WSLLAF;200003310640;10
WSLLAF;200003310650;8
WSLLAF;200003310700;16
WSLLAF;200003310710;13
WSLLAF;200003310720;7
WSLLAF;200003310730;14
WSLLAF;200003310740;17
WSLLAF;200003310750;8
WSLLAF;200003310800;18
WSLLAF;200003310810;6
WSLLAF;200003310820;25
WSLLAF;200003310830;15
WSLLAF;200003310840;27
WSLLAF;200003310850;41
WSLLAF;200003310900;15
WSLLAF;200003310910;21
WSLLAF;200003310920;51
WSLLAF;200003310930;48
WSLLAF;200003310940;20
WSLLAF;200003310950;7
WSLLAF;200003311000;22
WSLLAF;200003311010;48
WSLLAF;200003311020;54
WSLLAF;200003311030;34
WSLLAF;200003311040;52
WSLLAF;200003311050;45
WSLLAF;200003311100;49
WSLLAF;200003311110;50
WSLLAF;200003311120;52
WSLLAF;200003311130;47
WSLLAF;200003311140;34
WSLLAF;200003311150;45
WSLLAF;200003311200;27
WSLLAF;200003311210;52
WSLLAF;200003311220;9
WSLLAF;200003311230;51
WSLLAF;200003311240;44
WSLLAF;200003311250;73
WSLLAF;200003311300;4
WSLLAF;200003311310;5
WSLLAF;200003311320;21
WSLLAF;200003311330;17
WSLLAF;200003311340;23
WSLLAF;200003311350;7
WSLLAF;200003311400;11
WSLLAF;200003311410;23
WSLLAF;200003311420;16
WSLLAF;200003311430;16
WSLLAF;200003311440;6
WSLLAF;200003311450;6
WSLLAF;200003311500;8
WSLLAF;200003311510;24
WSLLAF;200003311520;8
WSLLAF;200003311530;9
WSLLAF;200003311540;7
WSLLAF;200003311550;1
WSLLAF;200003311600;3
WSLLAF;200003311610;2
WSLLAF;200003311620;3
WSLLAF;200003311630;4
WSLLAF;200003311640;3
WSLLAF;200003311650;2
WSLLAF;200003311700;2
WSLLAF;200003311710;2
WSLLAF;200003311720;2
WSLLAF;200003311730;2
WSLLAF;200003311740;2
WSLLAF;200003311750;1
WSLLAF;200003311800;1
WSLLAF;200003311810;0
WSLLAF;200003311820;0
WSLLAF;200003311830;0
WSLLAF;200003311840;0
WSLLAF;200003311850;0
WSLLAF;200003311900;0
WSLLAF;200003311910;0
WSLLAF;200003311920;0
WSLLAF;200003311930;0
WSLLAF;200003311940;0
WSLLAF;200003311950;0
WSLLAF;200003312000;0
WSLLAF;200003312010;0
WSLLAF;200003312020;0
WSLLAF;200003312030;0
WSLLAF;200003312040;0
WSLLAF;200003312050;0
WSLLAF;200003312100;0
WSLLAF;200003312110;0
WSLLAF;200003312120;0
WSLLAF;200003312130;0
WSLLAF;200003312140;0
WSLLAF;200003312150;0
WSLLAF;200003312200;0
WSLLAF;200003312210;0
WSLLAF;200003312220;0
WSLLAF;200003312230;0
WSLLAF;200003312240;0
WSLLAF;200003312250;0
WSLLAF;200003312300;0
WSLLAF;200003312310;0
WSLLAF;200003312320;0
WSLLAF;200003312330;0
WSLLAF;200003312340;0
WSLLAF;200003312350;0
WSLLAF;200004010000;0
WSLLAF;200004010010;0
WSLLAF;200004010020;0
WSLLAF;200004010030;0
WSLLAF;200004010040;0
WSLLAF;200004010050;0
WSLLAF;200004010100;0
WSLLAF;200004010110;0
WSLLAF;200004010120;0
WSLLAF;200004010130;0
WSLLAF;200004010140;0
WSLLAF;200004010150;0
WSLLAF;200004010200;0
WSLLAF;200004010210;0
WSLLAF;200004010220;0
WSLLAF;200004010230;0
WSLLAF;200004010240;0
WSLLAF;200004010250;0
WSLLAF;200004010300;0
WSLLAF;200004010310;0
WSLLAF;200004010320;0
WSLLAF;200004010330;0
WSLLAF;200004010340;0
WSLLAF;200004010350;0
WSLLAF;200004010400;0
WSLLAF;200004010410;0
WSLLAF;200004010420;0
WSLLAF;200004010430;0
WSLLAF;200004010440;0
WSLLAF;200004010450;0
WSLLAF;200004010500;0
WSLLAF;200004010510;0
WSLLAF;200004010520;0
WSLLAF;200004010530;0
WSLLAF;200004010540;2
WSLLAF;200004010550;1
WSLLAF;200004010600;1
WSLLAF;200004010610;1
WSLLAF;200004010620;3
WSLLAF;200004010630;2
WSLLAF;200004010640;2
WSLLAF;200004010650;5
WSLLAF;200004010700;4
WSLLAF;200004010710;1
WSLLAF;200004010720;5
WSLLAF;200004010730;6
WSLLAF;200004010740;13
WSLLAF;200004010750;5
WSLLAF;200004010800;3
WSLLAF;200004010810;6
WSLLAF;200004010820;22
WSLLAF;200004010830;47
WSLLAF;200004010840;57
WSLLAF;200004010850;47
WSLLAF;200004010900;70
WSLLAF;200004010910;47
WSLLAF;200004010920;5
WSLLAF;200004010930;8
WSLLAF;200004010940;9
WSLLAF;200004010950;12
WSLLAF;200004011000;14
WSLLAF;200004011010;16
WSLLAF;200004011020;23
WSLLAF;200004011030;12
WSLLAF;200004011040;41
WSLLAF;200004011050;15
WSLLAF;200004011100;5
WSLLAF;200004011110;6
WSLLAF;200004011120;33
WSLLAF;200004011130;15
WSLLAF;200004011140;20
WSLLAF;200004011150;25
WSLLAF;200004011200;5
WSLLAF;200004011210;9
WSLLAF;200004011220;28
WSLLAF;200004011230;35
WSLLAF;200004011240;47
WSLLAF;200004011250;6
WSLLAF;200004011300;7
WSLLAF;200004011310;14
WSLLAF;200004011320;38
WSLLAF;200004011330;31
WSLLAF;200004011340;173
WSLLAF;200004011350;133
WSLLAF;200004011400;177
WSLLAF;200004011410;132
WSLLAF;200004011420;35
WSLLAF;200004011430;6
WSLLAF;200004011440;6
WSLLAF;200004011450;12
WSLLAF;200004011500;14
WSLLAF;200004011510;140
WSLLAF;200004011520;137
WSLLAF;200004011530;112
WSLLAF;200004011540;125
WSLLAF;200004011550;65
WSLLAF;200004011600;94
WSLLAF;200004011610;8
WSLLAF;200004011620;4
WSLLAF;200004011630;10
WSLLAF;200004011640;66
WSLLAF;200004011650;15
WSLLAF;200004011700;2
WSLLAF;200004011710;7
WSLLAF;200004011720;8
WSLLAF;200004011730;6
WSLLAF;200004011740;5
WSLLAF;200004011750;7
WSLLAF;200004011800;5
WSLLAF;200004011810;1
WSLLAF;200004011820;0
WSLLAF;200004011830;0
WSLLAF;200004011840;0
WSLLAF;200004011850;0
WSLLAF;200004011900;0
WSLLAF;200004011910;0
WSLLAF;200004011920;0
WSLLAF;200004011930;0
WSLLAF;200004011940;0
WSLLAF;200004011950;0
WSLLAF;200004012000;0
WSLLAF;200004012010;0
WSLLAF;200004012020;0
WSLLAF;200004012030;0
WSLLAF;200004012040;0
WSLLAF;200004012050;0
WSLLAF;200004012100;0
WSLLAF;200004012110;0
WSLLAF;200004012120;0
WSLLAF;200004012130;0
WSLLAF;200004012140;0
WSLLAF;200004012150;0
WSLLAF;200004012200;0
WSLLAF;200004012210;0
WSLLAF;200004012220;0
WSLLAF;200004012230;0
WSLLAF;200004012240;0
WSLLAF;200004012250;0
WSLLAF;200004012300;0
WSLLAF;200004012310;0
WSLLAF;200004012320;0
WSLLAF;200004012330;0
WSLLAF;200004012340;0
WSLLAF;200004012350;0
WSLLAF;200004020000;0
WSLLAF;200004020010;0
WSLLAF;200004020020;0
WSLLAF;200004020030;0
WSLLAF;200004020040;0
WSLLAF;200004020050;0
WSLLAF;200004020100;0
WSLLAF;200004020110;0
WSLLAF;200004020120;0
WSLLAF;200004020130;0
WSLLAF;200004020140;0
WSLLAF;200004020150;0
WSLLAF;200004020200;0
WSLLAF;200004020210;0
WSLLAF;200004020220;0
WSLLAF;200004020230;0
WSLLAF;200004020240;0
WSLLAF;200004020250;0
WSLLAF;200004020300;0
WSLLAF;200004020310;0
WSLLAF;200004020320;0
WSLLAF;200004020330;0
WSLLAF;200004020340;0
WSLLAF;200004020350;0
WSLLAF;200004020400;0
WSLLAF;200004020410;0
WSLLAF;200004020420;0
WSLLAF;200004020430;0
WSLLAF;200004020440;0
WSLLAF;200004020450;0
WSLLAF;200004020500;1
WSLLAF;200004020510;1
WSLLAF;200004020520;2
WSLLAF;200004020530;3
WSLLAF;200004020540;4
WSLLAF;200004020550;2
WSLLAF;200004020600;19
WSLLAF;200004020610;16
WSLLAF;200004020620;7
WSLLAF;200004020630;16
WSLLAF;200004020640;12
WSLLAF;200004020650;22
WSLLAF;200004020700;21
WSLLAF;200004020710;25
WSLLAF;200004020720;28
WSLLAF;200004020730;33
WSLLAF;200004020740;40
WSLLAF;200004020750;37
WSLLAF;200004020800;21
WSLLAF;200004020810;59
WSLLAF;200004020820;43
WSLLAF;200004020830;68
WSLLAF;200004020840;29
WSLLAF;200004020850;37
WSLLAF;200004020900;26
WSLLAF;200004020910;34
WSLLAF;200004020920;92
WSLLAF;200004020930;89
WSLLAF;200004020940;70
WSLLAF;200004020950;10
WSLLAF;200004021000;19
WSLLAF;200004021010;30
WSLLAF;200004021020;43
WSLLAF;200004021030;71
WSLLAF;200004021040;34
WSLLAF;200004021050;63
WSLLAF;200004021100;52
WSLLAF;200004021110;22
WSLLAF;200004021120;51
WSLLAF;200004021130;14
WSLLAF;200004021140;52
WSLLAF;200004021150;204
WSLLAF;200004021200;191
WSLLAF;200004021210;88
WSLLAF;200004021220;12
WSLLAF;200004021230;5
WSLLAF;200004021240;18
WSLLAF;200004021250;18
WSLLAF;200004021300;11
WSLLAF;200004021310;18
WSLLAF;200004021320;34
WSLLAF;200004021330;37
WSLLAF;200004021340;26
WSLLAF;200004021350;21
WSLLAF;200004021400;28
WSLLAF;200004021410;20
WSLLAF;200004021420;32
WSLLAF;200004021430;27
WSLLAF;200004021440;72
WSLLAF;200004021450;93
WSLLAF;200004021500;47
WSLLAF;200004021510;106
WSLLAF;200004021520;78
WSLLAF;200004021530;72
WSLLAF;200004021540;111
WSLLAF;200004021550;7
WSLLAF;200004021600;90
WSLLAF;200004021610;35
WSLLAF;200004021620;58
WSLLAF;200004021630;86
WSLLAF;200004021640;56
WSLLAF;200004021650;62
WSLLAF;200004021700;18
WSLLAF;200004021710;16
WSLLAF;200004021720;25
WSLLAF;200004021730;12
WSLLAF;200004021740;11
WSLLAF;200004021750;4
WSLLAF;200004021800;2
WSLLAF;200004021810;1
WSLLAF;200004021820;0
WSLLAF;200004021830;0
WSLLAF;200004021840;0
WSLLAF;200004021850;0
WSLLAF;200004021900;0
WSLLAF;200004021910;0
WSLLAF;200004021920;0
WSLLAF;200004021930;0
WSLLAF;200004021940;0
WSLLAF;200004021950;0
WSLLAF;200004022000;0
WSLLAF;200004022010;0
WSLLAF;200004022020;0
WSLLAF;200004022030;0
WSLLAF;200004022040;0
WSLLAF;200004022050;0
WSLLAF;200004022100;0
WSLLAF;200004022110;0
WSLLAF;200004022120;0
WSLLAF;200004022130;0
WSLLAF;200004022140;0
WSLLAF;200004022150;0
WSLLAF;200004022200;0
WSLLAF;200004022210;0
WSLLAF;200004022220;0
WSLLAF;200004022230;0
WSLLAF;200004022240;0
WSLLAF;200004022250;0
WSLLAF;200004022300;0
WSLLAF;200004022310;0
WSLLAF;200004022320;0
WSLLAF;200004022330;0
WSLLAF;200004022340;0
WSLLAF;200004022350;0
WSLLAF;200004030000;0
WSLLAF;200004030010;0
WSLLAF;200004030020;0
WSLLAF;200004030030;0
WSLLAF;200004030040;0
WSLLAF;200004030050;0
WSLLAF;200004030100;0
WSLLAF;200004030110;0
WSLLAF;200004030120;0
WSLLAF;200004030130;0
WSLLAF;200004030140;0
WSLLAF;200004030150;0
WSLLAF;200004030200;0
WSLLAF;200004030210;0
WSLLAF;200004030220;0
WSLLAF;200004030230;0
WSLLAF;200004030240;0
WSLLAF;200004030250;0
WSLLAF;200004030300;0
WSLLAF;200004030310;0
WSLLAF;200004030320;0
WSLLAF;200004030330;0
WSLLAF;200004030340;0
WSLLAF;200004030350;0
WSLLAF;200004030400;0
WSLLAF;200004030410;0
WSLLAF;200004030420;0
WSLLAF;200004030430;0
WSLLAF;200004030440;0
WSLLAF;200004030450;0
WSLLAF;200004030500;0
WSLLAF;200004030510;1
WSLLAF;200004030520;1
WSLLAF;200004030530;1
WSLLAF;200004030540;2
WSLLAF;200004030550;3
WSLLAF;200004030600;10
WSLLAF;200004030610;7
WSLLAF;200004030620;4
WSLLAF;200004030630;4
WSLLAF;200004030640;13
WSLLAF;200004030650;14
WSLLAF;200004030700;18
WSLLAF;200004030710;16
WSLLAF;200004030720;15
WSLLAF;200004030730;28
WSLLAF;200004030740;26
WSLLAF;200004030750;20
WSLLAF;200004030800;12
WSLLAF;200004030810;2
WSLLAF;200004030820;50
WSLLAF;200004030830;55
WSLLAF;200004030840;19
WSLLAF;200004030850;80
WSLLAF;200004030900;48
WSLLAF;200004030910;48
WSLLAF;200004030920;79
WSLLAF;200004030930;10
WSLLAF;200004030940;17
WSLLAF;200004030950;47
WSLLAF;200004031000;52
WSLLAF;200004031010;52
WSLLAF;200004031020;129
WSLLAF;200004031030;144
WSLLAF;200004031040;22
WSLLAF;200004031050;10
WSLLAF;200004031100;13
WSLLAF;200004031110;22
WSLLAF;200004031120;3
WSLLAF;200004031130;7
WSLLAF;200004031140;10
WSLLAF;200004031150;3
WSLLAF;200004031200;23
WSLLAF;200004031210;55
WSLLAF;200004031220;28
WSLLAF;200004031230;5
WSLLAF;200004031240;31
WSLLAF;200004031250;25
WSLLAF;200004031300;13
WSLLAF;200004031310;21
WSLLAF;200004031320;8
WSLLAF;200004031330;12
WSLLAF;200004031340;7
WSLLAF;200004031350;41
WSLLAF;200004031400;14
WSLLAF;200004031410;31
WSLLAF;200004031420;46
WSLLAF;200004031430;7
WSLLAF;200004031440;4
WSLLAF;200004031450;21
WSLLAF;200004031500;5
WSLLAF;200004031510;4
WSLLAF;200004031520;2
WSLLAF;200004031530;5
WSLLAF;200004031540;4
WSLLAF;200004031550;10
WSLLAF;200004031600;18
WSLLAF;200004031610;12
WSLLAF;200004031620;6
WSLLAF;200004031630;16
WSLLAF;200004031640;25
WSLLAF;200004031650;39
WSLLAF;200004031700;68
WSLLAF;200004031710;32
WSLLAF;200004031720;42
WSLLAF;200004031730;11
WSLLAF;200004031740;8
WSLLAF;200004031750;13
WSLLAF;200004031800;7
WSLLAF;200004031810;2
WSLLAF;200004031820;1
WSLLAF;200004031830;0
WSLLAF;200004031840;0
WSLLAF;200004031850;0
WSLLAF;200004031900;0
WSLLAF;200004031910;0
WSLLAF;200004031920;0
WSLLAF;200004031930;0
WSLLAF;200004031940;0
WSLLAF;200004031950;0
WSLLAF;200004032000;0
WSLLAF;200004032010;0
WSLLAF;200004032020;0
WSLLAF;200004032030;0
WSLLAF;200004032040;0
WSLLAF;200004032050;0
WSLLAF;200004032100;0
WSLLAF;200004032110;0
WSLLAF;200004032120;0
WSLLAF;200004032130;0
WSLLAF;200004032140;0
WSLLAF;200004032150;0
WSLLAF;200004032200;0
WSLLAF;200004032210;0
WSLLAF;200004032220;0
WSLLAF;200004032230;0
WSLLAF;200004032240;0
WSLLAF;200004032250;0
WSLLAF;200004032300;0
WSLLAF;200004032310;0
WSLLAF;200004032320;0
WSLLAF;200004032330;0
WSLLAF;200004032340;0
WSLLAF;200004032350;0
WSLLAF;200004040000;0
WSLLAF;200004040010;0
WSLLAF;200004040020;0
WSLLAF;200004040030;0
WSLLAF;200004040040;0
WSLLAF;200004040050;0
WSLLAF;200004040100;0
WSLLAF;200004040110;0
WSLLAF;200004040120;0
WSLLAF;200004040130;0
WSLLAF;200004040140;0
WSLLAF;200004040150;0
WSLLAF;200004040200;0
WSLLAF;200004040210;0
WSLLAF;200004040220;0
WSLLAF;200004040230;0
WSLLAF;200004040240;0
WSLLAF;200004040250;0
WSLLAF;200004040300;0
WSLLAF;200004040310;0
WSLLAF;200004040320;0
WSLLAF;200004040330;0
WSLLAF;200004040340;0
WSLLAF;200004040350;0
WSLLAF;200004040400;0
WSLLAF;200004040410;0
WSLLAF;200004040420;0
WSLLAF;200004040430;0
WSLLAF;200004040440;0
WSLLAF;200004040450;0
WSLLAF;200004040500;0
WSLLAF;200004040510;1
WSLLAF;200004040520;1
WSLLAF;200004040530;2
WSLLAF;200004040540;6
WSLLAF;200004040550;22
WSLLAF;200004040600;19
WSLLAF;200004040610;24
WSLLAF;200004040620;6
WSLLAF;200004040630;3
WSLLAF;200004040640;16
WSLLAF;200004040650;20
WSLLAF;200004040700;17
WSLLAF;200004040710;7
WSLLAF;200004040720;11
WSLLAF;200004040730;13
WSLLAF;200004040740;23
WSLLAF;200004040750;108
WSLLAF;200004040800;90
WSLLAF;200004040810;17
WSLLAF;200004040820;18
WSLLAF;200004040830;19
WSLLAF;200004040840;93
WSLLAF;200004040850;182
WSLLAF;200004040900;146
WSLLAF;200004040910;53
WSLLAF;200004040920;21
WSLLAF;200004040930;18
WSLLAF;200004040940;35
WSLLAF;200004040950;129
WSLLAF;200004041000;90
WSLLAF;200004041010;21
WSLLAF;200004041020;13
WSLLAF;200004041030;38
WSLLAF;200004041040;61
WSLLAF;200004041050;180
WSLLAF;200004041100;147
WSLLAF;200004041110;37
WSLLAF;200004041120;151
WSLLAF;200004041130;64
WSLLAF;200004041140;145
WSLLAF;200004041150;60
WSLLAF;200004041200;45
WSLLAF;200004041210;22
WSLLAF;200004041220;20
WSLLAF;200004041230;3
WSLLAF;200004041240;4
WSLLAF;200004041250;18
WSLLAF;200004041300;17
WSLLAF;200004041310;21
WSLLAF;200004041320;34
WSLLAF;200004041330;40
WSLLAF;200004041340;5
WSLLAF;200004041350;4
WSLLAF;200004041400;6
WSLLAF;200004041410;19
WSLLAF;200004041420;61
WSLLAF;200004041430;62
WSLLAF;200004041440;11
WSLLAF;200004041450;18
WSLLAF;200004041500;17
WSLLAF;200004041510;33
WSLLAF;200004041520;10
WSLLAF;200004041530;3
WSLLAF;200004041540;3
WSLLAF;200004041550;39
WSLLAF;200004041600;23
WSLLAF;200004041610;22
WSLLAF;200004041620;11
WSLLAF;200004041630;19
WSLLAF;200004041640;4
WSLLAF;200004041650;0
WSLLAF;200004041700;1
WSLLAF;200004041710;1
WSLLAF;200004041720;1
WSLLAF;200004041730;6
WSLLAF;200004041740;1
WSLLAF;200004041750;3
WSLLAF;200004041800;1
WSLLAF;200004041810;1
WSLLAF;200004041820;0
WSLLAF;200004041830;0
WSLLAF;200004041840;0
WSLLAF;200004041850;0
WSLLAF;200004041900;0
WSLLAF;200004041910;0
WSLLAF;200004041920;0
WSLLAF;200004041930;0
WSLLAF;200004041940;0
WSLLAF;200004041950;0
WSLLAF;200004042000;0
WSLLAF;200004042010;0
